시군코드,시도,시군,시도별_가축더위지수,읍면동_총거주자수,가축분뇨발생량_합계_면적비,가축사육종사자수,분뇨처리업장_개수,분뇨처리_정화,환경오염지수
26310,울산광역시,울주군,0.5253609272159849,0.5861152555801046,0.12097341821085514,0.9201426404550475,0.5283208335737188,0.0,10492.989968651931
25020,울산광역시,중구,0.5253609272159849,0.6063350323422974,0.0023075720870752827,0.3602641325863849,0.0,0.0,196.34632027367556
23310,인천광역시,강화군,0.0,0.3522220462696435,0.13195128953474447,0.7607271885211893,0.33333333333333337,0.0,11449.435399580758
23070,인천광역시,계양구,0.0,0.6604442440323184,0.03748768379506592,0.40597186497326826,0.0,0.0,3252.8651057611314
23080,인천광역시,서구,0.0,0.8578520806523295,0.037930710991812756,0.4207704475152202,0.0,0.0,3291.3332450327875
36390,전라남도,강진군,0.751213733988493,0.18416073614772577,0.15699681784563782,0.7448843139865662,0.33333333333333337,0.0,13616.98431842881
36350,전라남도,고흥군,0.751213733988493,0.3022843736520353,0.12915601347430816,0.8365368218651076,0.5283208335737188,0.0,11201.268332106594
36320,전라남도,곡성군,0.751213733988493,0.10618134165028037,0.12030927219357214,0.7656344693340889,0.0,0.0,10433.556042718148
36060,전라남도,광양시,0.751213733988493,0.5593143874309194,0.019869339227821595,0.6836774658051011,0.0,0.0,1718.4541767340522
36330,전라남도,구례군,0.751213733988493,0.11161662901369551,0.05557033823390435,0.745581370633065,0.33333333333333337,0.0,4816.198357998897
36040,전라남도,나주시,0.751213733988493,0.4246988325927279,0.4747832373418882,0.9248775818279318,0.8616541669070521,0.0,41191.389457774894
36310,전라남도,담양군,0.751213733988493,0.24518715030168137,0.16145551824344317,0.7686166753324406,0.7739760316291208,0.0,14003.921448036914
36420,전라남도,무안군,0.751213733988493,0.2580594698305303,0.5191226474653137,0.9057892456898906,0.8616541669070521,0.5670354757605326,45038.71235744903
36360,전라남도,보성군,0.751213733988493,0.18429763430675905,0.09983986031276187,0.7562880091836169,0.33333333333333337,0.0,8657.474158796682
36030,전라남도,순천시,0.751213733988493,0.5959962209813177,0.09393619087525032,0.8251729483852945,0.0,0.0,8145.228000946679
